Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD
2006,1,33,7,0.4655959793655392,-0.5958730428525881,0.7082776395645551,0.5328934959467381,-0.9416393801758546,1.2168261660502262,-0.707078463041251,1.1897171083475246,-1.144908341644035,1,0.06267424337132774
1991,2,8,4,-0.8696116758461699,-0.4475084748708282,1.5686811375443115,0.0009847824035486205,-0.30985744842648055,1.1775757795946082,-0.4620859326082033,1.3917401859232654,1.0734765463216196,0,-1.0107357281095062
2003,4,8,2,1.040319587977242,0.9583709656797682,0.9853764657068855,0.7222169363604157,-0.6257484143011676,-0.04187985450197554,1.5785983279284774,1.1287618694238097,-0.27191446720576523,4,0.37383172475229426
2001,1,29,4,-0.19895544667712708,-0.29916875233292367,-0.5701026591929175,2.1536624196998093,-1.2575303460505416,-0.12076543512355943,-0.21364280315497208,0.5415016818501919,0.6743653365670843,2,0.37368678686794615
2005,4,8,6,-1.3414257460418164,-1.470407821114326,0.7280704128604361,-1.1980636735497434,0.32192448332289353,-1.1235743282935493,-1.4054797047264458,-0.02729777622081514,-0.7254949487630284,4,-0.9938746208970293
2004,0,12,6,-1.5393957902828732,-1.4859362235238713,1.582652506929639,0.10015420357261764,-0.30985744842648055,-0.22543313233853915,-1.5317716288651717,-1.5494371710587214,-0.9879378038125366,0,0.07025932598553648
2014,6,28,1,-0.3908206877918078,1.6223902981557818,-1.6004911513608258,2.564364062925248,0.9537064150722676,-1.1747537537699917,1.5337405406660884,-1.0105928589730826,0.8971941757600631,0,1.459174915377775
1991,6,5,0,-0.1030228261197868,0.11894279958553036,0.857305579674716,1.8130805692201777,-0.9416393801758546,-0.783019504634516,1.078261470001831,0.6268390163433927,-1.708417717203168,3,2.5442765428626757
2017,5,14,7,1.2531155826680693,0.15591282004217588,-1.521320058177303,1.1018655285127112,1.2695973809469547,1.617410992523733,0.5351371842249059,1.3165040053088513,-0.8116554332509803,0,-0.6530290295387934
2023,7,25,6,0.37838450613159347,-0.26157759577989637,-1.287299620973066,2.3439875714384275,1.5854883468216416,0.34985439463350043,-0.24055747551240553,0.13710721104771842,-1.5103476379205203,2,3.188622064045495
1996,5,4,5,-0.041102680123685405,1.5841904282283004,-0.5083957777410539,0.10015420357261764,-0.30985744842648055,-0.28199986575987007,-1.4241129394354382,0.02460125577709066,1.2116304266212667,0,1.1870540375145202
2004,4,2,1,0.19698464180498648,-0.27109340077646554,-1.436327561083227,2.2538335521938193,-0.30985744842648055,-0.5240439155695107,1.2866776508209308,-0.4289057218153475,1.1289361685207613,0,2.8332102153102916
2022,0,11,6,-0.31930727973997225,-0.4639810041468738,-0.7331019686884058,-0.711231969628858,0.6378154491975806,0.3748668958061975,-0.4061862284812263,-1.4411110036000054,-1.1969017374557303,1,-0.2955880504227186
2012,3,18,8,1.6141710818566049,-0.6494025516387727,-0.05898339584635045,0.6110269792920656,0.9537064150722676,1.4134629060386623,-0.166024536676436,0.4234226761636818,-1.0176483157049339,1,0.6548421261888892
2012,5,14,9,1.0097955723453609,1.63453972020101,-0.5049029353947221,1.2220708875055226,-1.5734213119252287,0.23633612008048918,-1.1073479493825682,0.8967836458627011,-1.3315893913679306,0,1.49504704175389
1999,0,17,4,-1.6955043273716361,-0.8842913778465193,0.3263935430322684,-1.3873871139634213,-1.2575303460505416,-0.22735717089028498,-0.7760904434449263,-0.7622437998153191,0.09847658105278624,4,-0.7252322522581248
2005,5,3,7,-1.0789192116076398,-0.9501814949507021,-0.025219253165142255,-1.324279300492195,-0.6257484143011676,0.9401494223091584,-0.9610425509267765,1.372582825118669,-1.1013329242018528,0,-0.8719093912182388
1997,7,10,9,0.7176371370116424,-1.6362138906824875,-0.8821299087985666,-1.4955719370569514,-0.30985744842648055,1.6916788806211265,0.7766791156377697,1.1869305831395833,1.6221306659345538,0,-1.1286185407124962
2021,0,16,2,-1.748703326044343,1.658180160029302,1.0296191354270894,-0.7022165677043973,-0.9416393801758546,0.5003142093800337,0.975433619200355,-0.12134300198883209,-0.8849413625855598,2,-1.2505113014491127
1997,4,24,9,-1.4548006612459456,1.0406714984503584,-0.9915723023169658,-0.9616598008638815,-0.9416393801758546,1.3680555962174576,-1.545574024945907,1.6035161017268,0.06529984277294265,0,-0.41132095107454764
1992,8,1,1,1.3708510715338962,-1.1510817539644358,-1.6796622445443488,1.0016943960187024,1.2695973809469547,1.0405842347102972,-1.5138285139602161,-1.7316062565278805,1.639956973069992,0,1.8884084598741953
2005,3,15,7,0.3461162610350338,0.8133978007842526,0.8747697914063757,0.4697856824755124,1.5854883468216416,-1.4702860753181697,0.9726731399842076,1.4979764594760254,1.3839513955971698,4,1.0873850857112544
2012,2,24,9,0.4324556195366399,1.5471582941620168,1.1274187211243825,-1.0718480466072917,1.5854883468216416,-0.5640639174458265,-0.8237087099234625,-0.7427381233597303,0.4762952572844366,3,-0.9013800943689864
2018,6,32,8,0.7734524798813678,-1.0299850606138377,0.314750735211162,-0.7563089792511621,0.006033517448206489,-0.02456350753626187,-0.6636009153869356,1.4366729049013178,1.113585737376356,3,-0.5479490633865378
2024,2,27,1,-1.0989778504514471,-0.5841708387967547,0.7886130135301888,0.37061626130644293,1.2695973809469547,0.8516436489288443,0.920914154681451,0.9493793091625923,0.29258525874978114,4,-0.5543263302978472
1990,1,29,8,-1.4940458242012213,-1.4749172691740582,0.6162994577778154,-0.08916923684106011,0.9537064150722676,0.6615486400163443,-1.6615141520240815,1.1670765910330023,0.6664425333957786,3,-0.7406439806271223
2001,6,32,5,-1.2917152062984674,-0.09969710634086794,-0.39313198031210167,-0.7813517623746646,1.5854883468216416,-1.5607158872502296,1.3204935212187319,0.9699299325711586,0.6659473581975718,0,0.07830337856684719
1991,2,8,8,-0.8347270865525915,0.9799492336680723,1.0936545784431742,-0.3506158926504244,1.5854883468216416,1.5038927179707218,0.08586919179697905,0.30499535482617857,0.6912012933061096,4,0.6039689287827629
2008,6,20,8,-0.006218090830107078,0.8303672389374042,0.034159066722499895,-0.3235696868770418,1.5854883468216416,1.3045623240098416,0.6517674311071171,0.10784869636433544,1.013560347338619,2,0.44378841026423244
1992,3,0,8,-0.652455107493645,-0.7858661520138573,0.853812737328384,0.1812928208927652,0.006033517448206489,1.3411190564930142,-0.30197813807167667,-0.6486928975917131,-0.20308511465504514,3,-0.7139029409649276
1993,3,21,2,0.48827096240636525,1.099083136954104,0.9993478350922128,-0.19735405993458988,0.32192448332289353,-0.1069123575509886,-0.021099377828717836,0.9647051978062691,0.4039996783462705,0,-0.09856915296575405
2010,2,24,9,0.8685129857063686,-1.0237115860403811,-1.562069885551175,-0.8514715551204712,-1.5734213119252287,1.561229066812751,-1.5172791129804,-1.5856619987619576,0.34953040654354195,2,-0.7987882285647038
2022,7,26,2,0.4586190615068237,-0.9349636605893478,-1.4456418073401118,0.9315746032728954,1.2695973809469547,-1.2713404890676383,-1.6960201422259193,-0.8531541847244022,-0.9839764022268837,2,1.8065427115316681
2004,8,23,5,-0.20767659400052177,1.0981390100876036,-0.5887311517066877,1.4224131524935415,-0.9416393801758546,-0.7129845013509633,1.2763258537603797,0.2806132592566928,1.3849417459935836,1,2.040110112158371
2009,7,10,0,-1.1207807187599335,0.762613713544076,1.4953314482713418,-0.4768315195928761,0.6378154491975806,-0.6279419973637922,-0.5766458200783044,-1.7047859514014458,0.6872398917204567,3,-0.22019619424773265
1999,0,17,7,-0.6646647137463974,-1.0672159582309633,-0.4373746500323055,-0.44076991189503273,0.9537064150722676,-0.46362910504468785,-0.9037626071917259,-1.1405145967933434,0.059357740394462996,0,-1.0318725029102471
1992,4,1,6,0.0120963185490216,0.6876177412669354,-1.4456418073401118,1.582686964483956,-1.5734213119252287,1.6062515689236063,-0.8630455387535574,1.3509872547571247,-1.683658957292837,4,-0.4164662459688995
2015,9,24,5,-0.887053970492959,0.09535205064494907,1.6245666150856217,-1.459510329359108,0.9537064150722676,-0.9765777829401585,0.8836476852634664,1.4098525997748834,-0.3343065421797992,0,-1.0212920373528478
1993,2,11,7,-0.3236678534016696,1.3894145711248913,0.4672715176676549,0.7402477402093377,-1.5734213119252287,-1.0993314425415504,1.263213577483681,-0.4884676981350914,-1.5608555081375952,1,1.7581576144735147
2012,6,28,4,1.2016608134600413,0.5233272437739461,-1.2977781480120618,-0.9917111406120842,-0.6257484143011676,-0.7391514256547083,0.47923748009792866,0.7724349584583231,1.1002160070247775,0,-0.7828450612864305
2015,7,10,5,1.4475971679797681,-0.12419471398216668,1.494167167489231,1.2811718556769882,0.006033517448206489,-0.16463351410336716,1.627596834015087,-0.2746018884256006,0.26782649883945014,1,2.20787571329111
2002,9,11,1,1.663881621599954,-1.28045198011884,-1.6936336139296764,0.05006863732561314,0.6378154491975806,-0.4994162221071625,1.3784635847578188,-0.08685975254055933,1.2760032023881271,4,0.7757927906772442
1993,5,4,8,-0.8190290213704814,0.37158369542786895,-1.3653064333744784,-1.2020705188495038,0.6378154491975806,1.3992250207557422,-1.3143838905935943,-0.41288320186968525,-0.49276260560591717,4,-0.9953239997405086
2011,2,8,8,-0.47628793156107463,-1.5878025433304888,1.661823600113162,-0.25144647148135496,-0.30985744842648055,-1.5957333888920056,-1.296440775688639,1.1012449329953902,0.5971180056468516,0,0.615225771133786
1993,9,11,4,0.5807151240343477,-1.2043006947024295,-1.329213729129049,0.29047935531123537,0.32192448332289353,-0.8118800829107052,-0.9789856658317321,-0.30769187526990305,-0.24220395531336802,0,-0.6411441230222624
2009,5,4,2,0.6051343365398525,-1.5282852825751834,-1.580698378064945,-0.4948623234417978,-0.6257484143011676,0.17361246329357105,-0.9134242844482403,-0.9318735218487425,-1.40784637189175,1,0.07209520585394369
2011,9,11,1,-0.9297875923775925,1.6826032313390347,0.595342403699824,-0.539939333064102,0.006033517448206489,0.004681878450276515,-0.5241967149715113,-0.5504678840117841,0.9481972211753449,0,-1.1059116054979858
1991,3,18,4,1.0054349986836635,-1.0012388820732872,1.3486320697254022,-1.5226181428303338,0.006033517448206489,-0.6391014209639186,1.6724546212774758,1.3628299868908744,-0.03918212404865401,4,-1.0672615030052022
2014,2,11,7,-1.3736939911383763,-1.3053346921398952,-0.21266845908495377,-0.7713346491252637,-1.2575303460505416,-0.4936441064519247,-1.6249378024101335,1.305706220128079,0.45797377495079217,0,0.01001347872491012
2018,2,8,9,0.05221359623663656,1.4474286825269524,0.49055713330986744,0.37061626130644293,-0.30985744842648055,0.5264811336837789,-1.335087484714697,-1.6337295585989442,1.0125699969422053,4,-0.44071918528312126
2007,9,31,1,1.4789932983439893,-0.7197275804711218,-1.2442212320349728,1.141933981510315,-0.30985744842648055,0.5414886343873968,0.517884189123987,0.6815245735492399,0.25346641809145787,3,0.5173685428848694
2019,6,5,1,0.6740314003946696,-0.12161078782121844,-0.41641759595431416,1.1319168682609144,0.32192448332289353,0.4029578586616885,-1.3626922768761671,1.6951231179378685,-0.18971538430346627,0,-0.7855264121468674
2014,7,10,9,1.3115472697348132,0.4401943886342041,-0.8204230273467032,-1.3322929910917158,1.2695973809469547,1.0367361576068048,-0.24469819433662596,-1.126581970753637,1.689474492890654,4,-1.1425084212958403
2017,8,30,8,1.36474626840752,0.34882526885643944,1.3986961433561595,-1.0267710369849874,0.9537064150722676,-1.2478672187363378,0.6614291083636317,-0.4456248730629948,0.44212816860818,3,-0.7439292393390089
1992,5,4,2,0.21006636279007823,1.5617798378708445,-0.1497972968509796,-0.08015383491659893,0.32192448332289353,-1.6319053136648298,1.554444134787191,-0.884850908964734,0.6981337460810023,1,-0.4327476016439846
1990,4,24,4,0.3496047199643915,0.5913043781619718,-0.24177547863771953,-0.20035919390941026,0.9537064150722676,-0.6056231501635392,-1.5303913892570982,-1.476987515652249,-1.1013329242018528,2,-0.2340619185170188
2024,0,11,7,0.9818879009104982,0.05214582378063018,0.797927259787074,0.433724074777669,0.6378154491975806,-0.5794562258597943,1.5144171861530593,-1.3892119716020999,-1.3682323560352203,2,-0.0037073076600282273
1993,2,8,8,-1.4696266116957166,-0.03196842639139503,-1.5050201272277541,-0.2804960999046178,0.006033517448206489,-0.9538741280295563,-1.600783609268847,0.7821877966861175,-1.0889535442466873,1,0.1331382114784841
1991,2,8,9,1.349920317957749,-0.8989129215553473,-1.045129218294055,1.0016943960187024,1.5854883468216416,0.42027420562740214,-0.4303404216225128,0.5216476897436108,-1.219184621375028,1,0.25875104458003095
2019,4,2,4,0.9478754263492593,1.4871689699734612,1.036604820119753,-0.3506158926504244,-0.9416393801758546,-1.404099149138109,1.0824021888260515,-1.1687281645237484,-0.06641675995001793,1,-0.8853161455204231
2002,4,2,8,0.7481611526435236,-0.3142872049188568,-1.4223561916978993,1.1820024345079188,-1.5734213119252287,0.4745320927866379,0.21423147534781523,-1.0088512807181194,-0.38580476279328757,2,-0.7022837539030345
2006,7,10,5,-1.7321331461298932,-0.8808751293164193,-1.111493222874361,-0.49085547814203745,0.9537064150722676,1.411154059776567,-1.5552357022024215,1.5380327593401806,-0.22190177218689644,3,-1.155214642490343
1992,4,1,4,1.5749259189013292,1.4272417593945437,-0.42922468455753104,0.4607702805510517,0.32192448332289353,-0.5521348784250018,-1.281948259803867,1.5603249610037104,0.7738955514066151,0,0.3124022181028261
2010,5,14,4,0.14291352839994007,-1.5573544518858524,-0.46182454645662885,0.019015586252470098,0.32192448332289353,0.45913978437267056,-1.3971982670780048,1.7379659430099652,0.6194008895661496,2,-1.0334426633240166
2018,5,3,3,1.3106751550024736,0.8286653260333176,-1.1371074000807946,1.292190680251329,-0.6257484143011676,-1.7338793569073652,0.34190363909461474,-1.4128974358696003,-0.7968001773047815,1,1.3885176967581552
2021,9,31,3,-1.0536278843697953,0.3119049392875044,-1.4107133838767931,0.48080450704985356,1.2695973809469547,0.44413228366905216,-1.0590395630999954,-0.6807379374830376,-1.6044309255797777,2,1.6087266557107895
2002,4,2,6,-1.7609129322970953,-0.1439592645690361,-0.38032489170888456,-0.8614886683698721,-1.5734213119252287,1.709764843007539,-1.0224632134860474,-0.4835912790211942,1.2928391591271524,1,-0.7980635391429641
2010,3,21,6,0.3530931788937493,0.8347773052217147,0.8375128063788355,0.8754787690762501,-0.6257484143011676,-0.39628775573357955,-0.9120440448401669,1.1416495485105382,0.04054108286261168,0,-0.1806281518207454
2001,2,27,9,0.15425101992035323,-0.6855650951701221,-1.6249410477851491,0.48080450704985356,-0.6257484143011676,-0.7133693090613124,0.4343796928355398,-0.3021188248540207,-0.08919481906752247,4,1.4582328191295133
2022,9,11,3,1.6324854912357336,1.495119512007148,1.3078822423515304,-0.5038777253662585,0.006033517448206489,-1.7111757019967628,-0.38065179573186636,0.7093898256286523,-1.4865792284066024,0,-0.9756366037832469
2004,6,20,4,-1.4565448907106247,-0.7582628638906495,0.731563255206768,-1.7209569851684723,-0.9416393801758546,0.8862763428602716,-0.704317983825104,0.5526477826819571,1.1868716667109358,2,-1.275392304928842
2013,6,20,3,0.9007812308029286,0.9200468685330104,-0.6364666637732235,-0.5910266106360469,0.6378154491975806,0.40526670492378375,-0.2177835219791925,0.6836144674551955,0.679317088549151,1,-0.7950198435716574
2022,9,11,8,-1.1774681763619983,0.8167270902608595,-0.5037386546126115,-0.15027362766240576,1.5854883468216416,-0.37473852395402507,0.520644668340134,1.5227068706965037,-0.23428115214206194,2,0.6388989589106159
1991,0,11,8,-1.3361930576477796,0.24230042832695844,0.09470166739225266,-0.8284321946468489,0.32192448332289353,0.05893976560951249,-0.5759557002742678,0.6494795336579156,1.165579133188051,4,-1.1507215680755567
1995,6,32,2,-0.6690252874080946,-1.3359567016915188,1.2217254644753435,0.2624314382129127,0.6378154491975806,-1.666922815306606,-0.12530746823826752,-0.7214908686491782,-1.3187148362145582,2,0.8955597957767573
2008,5,4,9,-0.9786260173886021,1.471665413007771,-1.032322129690838,-0.20035919390941026,0.006033517448206489,-1.0585418252445362,-1.3274961668702927,1.0601436861782565,-0.16000487241106903,4,-0.15077094764506999
1994,0,17,5,-1.4225324161493857,-0.33428778722235136,-1.108000380528029,-0.22039342040821217,1.5854883468216416,0.2763561219568049,-1.3412985629510277,0.8410531417038764,-0.1258377837348124,3,-0.10390769837256988
2000,7,10,7,1.120554143352472,-1.4373012671771754,1.0761903667115145,0.614032113266886,0.9537064150722676,-0.09036562600597343,1.0679096729412798,-1.2443126607891548,-0.057503606382298796,0,-0.5634815733258253
1990,7,26,2,-0.742282924924609,-1.258960671184029,0.6395850734200279,-0.017046021445373302,-0.9416393801758546,-0.7683968116412466,-0.051464649206334846,-0.05202818744129374,0.19800679589231698,1,0.9631491625110127
2016,1,7,5,-1.1347345544773648,-1.6928242345067257,-1.5003630040993117,0.037046390101392025,0.9537064150722676,-0.013788891646484497,1.6213857557787565,0.2691188427739352,0.15046997686448113,0,-0.7812990571867192
2003,2,27,9,0.4682123235625577,1.519269283434473,0.09004454426381023,0.4066778690042863,-1.2575303460505416,1.4492500231011367,1.5903303645971023,0.3865012171584602,0.4208356350852957,3,-0.6366027359793603
2017,4,2,0,-0.027148844406254074,0.019809478602992727,0.9422980767687921,2.1556658423496904,1.2695973809469547,0.4018034355306409,0.4178168175386578,-0.49613064245693006,0.04351213405185151,1,1.2257766089494777
2008,7,10,0,-0.47279947263171673,0.8242428370270791,-0.8250801504751456,-1.05181382010849,-0.9416393801758546,0.47337766965559025,1.2418198635585418,0.015196733200288842,-0.03324002167017435,1,-0.6568457271599557
2012,8,1,5,-0.6751300905344709,1.6546024161141426,0.510349906605748,0.3255392516841388,1.5854883468216416,-0.7072123856957255,-1.4399856949282834,-1.0046714929062075,0.4223211606799156,2,0.27281001936178084
2011,7,26,7,0.6208324017219627,-1.496843373376336,-0.4408674923786373,0.37963166323090414,0.006033517448206489,-0.16886639891720823,-0.5186757565392172,-0.6730749931611992,-1.0374553236331985,1,0.8337196317883037
2001,2,27,3,-0.2704688547289626,0.9068042469581498,-0.004262199087150724,0.3075084478352173,1.5854883468216416,-0.6083168041359835,0.8636342109464006,0.5439398914071407,1.6815516897193483,0,1.1202376728301202
2003,2,11,6,1.625508573377018,-0.6813413697147256,-1.650555224991583,1.0918484152633106,-0.6257484143011676,-0.7191414247165502,-1.1294317831117444,0.39520910843327656,1.2170773538015396,3,0.5236008719118309
1995,1,7,5,1.1048560781703616,1.2005270842151818,0.3392006316354853,-0.3956929022727286,0.9537064150722676,0.8043123005558942,-1.3343973649106602,0.2238378081448898,-0.9775391246501979,4,-0.8582610737754747
1999,5,19,9,-1.508871774650992,-0.9363798508890983,0.44631446358966315,-0.24243106955689422,0.32192448332289353,-1.0939441345966616,-1.457928809833239,-0.22165790947471709,-0.1872395083124333,0,-1.0837602655068093
2012,9,11,9,-0.7222242860808017,1.0824366895710715,0.0038877663876235188,0.08212339972369616,-1.2575303460505416,-0.15732216760673262,1.1748782425669764,-1.391998496810041,-1.5058910611366605,0,1.090066436571691
1994,2,8,7,-1.697248556836315,-1.0039594581754396,0.7397132206815425,0.15424661511938298,-1.5734213119252287,-0.18348909191047755,0.38745154616104055,-1.4069760698027252,1.451790397751477,3,0.5722516884246223
2014,7,25,9,1.663881621599954,0.00758552022619874,-1.3187352020900531,0.21034244931602827,-1.5734213119252287,-0.06342908628153,1.2777060933684528,1.3837289259504342,-0.9379251087936681,1,-0.041850127557594
2010,6,5,6,-0.3280284270633668,0.2756554367026617,1.0005121158743238,1.2000332383568408,-1.2575303460505416,1.4461715614183432,1.59723156263747,0.8285137782681407,0.7981591361187392,4,1.993705832852973
2018,5,14,4,0.04174821944856314,1.0703866493012646,0.4067289169979017,0.7853247498316418,-0.9416393801758546,-1.697322624424192,-0.5324781526199523,0.29907398875930363,1.5879635772582972,0,0.3570913991101072
2003,7,10,7,-0.6698974021404341,-0.7998292914605203,-0.9869151791885233,-0.23041053365761333,-1.2575303460505416,-1.2024599089151333,0.6807524628766609,-0.7009402452406116,1.0140555225368253,4,-0.10340041577735201
2001,3,18,2,1.0420638174419208,-1.5924734867752801,0.0667589286215977,0.14523121319492177,0.006033517448206489,0.8589549954254787,-0.6215036073406935,-1.0227839067578257,-0.4803832256507517,1,0.6739497706087593
1993,7,10,5,1.0909022424529302,0.6360013316576071,-1.3827706451061377,-0.7412833093770609,1.5854883468216416,0.7038774881547556,0.772538396813549,-0.9997950737923104,0.8080626400828718,0,-0.0988831850485079
2015,3,18,9,-1.1138038009012179,-0.21288052582356212,0.4311788134222251,-1.4955719370569514,0.006033517448206489,1.7070711890350942,-1.5345321080813188,-1.0471660023273115,1.2735273263970943,0,-1.169394398842383
1992,6,20,6,-0.0009854024360702904,1.5644383003633586,-0.4001176650047653,0.26042801556303274,-0.6257484143011676,-1.02814201612695,-0.9983090203447611,-0.765378640674253,0.1267015673505632,3,1.3557858912095786
1991,2,8,3,-0.3149467060782749,1.3014741225991544,0.40789319778001254,-0.5128931272907196,0.32192448332289353,1.1660315482841328,0.9526596656671417,-0.1088036385530965,0.3792409184359395,2,0.36851733565953637
2010,4,2,9,-0.4536129485202488,1.2896228458801893,1.1483757752023738,2.191727450047533,-0.30985744842648055,1.6431931091171288,-1.0721518393766938,-0.1805566626575837,0.19701644549590325,4,0.37015996501547954
2006,5,3,3,1.5007961666524756,-0.4176815195225735,-0.2685539366262641,1.7129094367261686,0.9537064150722676,-0.24236467159390343,-0.8540739813010796,1.2182789917289225,-1.6539484454004398,3,1.1326540182559273
2003,1,29,6,1.0560176531593521,0.07090413389136083,-1.1068360997459183,-1.212087632098905,0.006033517448206489,1.079065005745216,0.35570603517534977,-0.6838727783419715,0.11432218739539772,1,-0.9429531108627867
2005,0,17,6,-0.5983839940885985,-0.3260266771404731,0.041144751415163744,-0.6661549600065538,0.32192448332289353,-1.252869718970877,-1.113559027618899,-0.8653452325091452,-1.135004837679903,2,-0.7370930024605978
2001,7,25,0,-0.2975044114314858,-0.3760281328992091,0.31125789286483035,1.4254182864683616,0.6378154491975806,-0.5178869922039238,-1.2212177170486325,-1.0262670632677522,0.3569580345166415,4,1.0422610910509293
1992,0,11,6,-1.5437563639445704,0.24108300157805004,-0.890279874273341,-0.9416255743650795,1.2695973809469547,1.50004464086723,0.45577340676067907,1.6258083033903301,0.9605766011305104,3,-1.2475400748199799
1992,6,28,4,0.2711143940538405,1.3658238221843098,-0.59338827483513,1.121899755011513,-0.6257484143011676,-1.426417996338362,-0.6774033114676705,0.10366890855242367,0.1093704354133318,1,1.3070142931264976
1991,6,20,5,-0.016683467618180497,1.2325652840665557,-0.12651168120876705,0.8714719237764897,-1.2575303460505416,1.3276507866307927,-0.6601503163667517,1.461751631772789,0.9640428275179571,3,1.2046639904627945
2015,3,15,8,0.38187296506095153,0.30827750448463453,1.3206893309547472,1.8040651672957173,0.6378154491975806,-1.3625399164203966,-1.0887147146735758,0.9883906620737694,-1.3801165607921793,4,2.914037242148326
1991,2,11,4,-1.5411400197475522,0.043685950147909665,-1.1033432573995865,-0.38066723239862704,0.32192448332289353,0.4094995897376248,-1.5158988733723266,0.6007153425189435,-1.3979428679276176,4,0.05448525290566923
1996,4,2,7,-1.2088643067262188,-0.7403368761490703,0.9597622885004514,-1.0808634485317525,-1.5734213119252287,1.7001446502488091,-0.21364280315497208,-0.566838719608439,0.4039996783462705,4,-1.2742086455400006
2000,4,24,2,1.313291499199492,0.09294204259098758,0.8281985601219503,-0.8194167927223882,-0.6257484143011676,-1.6977074321345411,0.31360872712910787,1.046559375789543,0.0316279292948929,0,-0.19664378804119262
2015,6,32,9,0.019945351140076704,1.6382789595012286,1.2729538188882112,1.5065569037885094,0.006033517448206489,-0.2773821732356799,-1.6925695432057355,0.8668284998773327,1.041785333636396,3,1.057141380510651
1990,4,1,8,0.060062628827691665,-0.0862681439370932,0.19133697230743524,-0.23341566763243327,0.9537064150722676,0.15090880838296897,-0.16671465648047284,-0.4289057218153475,1.3695913148491783,1,0.36764770835344873
1994,8,30,2,1.130147405408206,-0.5136470464135636,-0.09274753852755886,-1.0818651598566928,0.006033517448206489,-0.7295312328959784,1.330845318279283,1.2656499202639238,-1.4345858325949075,0,-0.6780308145888129
2006,7,9,5,0.7865342008664599,0.4051126219105593,1.3870533355350532,0.9385865825474762,-0.9416393801758546,-1.4306508811522032,-0.07009788391532717,0.7787046401761907,-1.6524629198058198,3,0.9613132826426055
1995,3,21,1,-1.5952111331525982,-1.6608357255430624,1.3043894000051983,-0.6391087542331713,-0.6257484143011676,0.043932264905894046,-1.130121902915781,-0.9409297287745515,1.2670900488204078,1,0.07195026796959589
2001,3,15,4,-0.43617065387345955,-0.3946994839564464,0.9225053034729116,-0.3956929022727286,-1.2575303460505416,-0.9738841289677141,0.5254755069683913,-0.27146704756666684,1.0739717215198266,3,-0.732092645450594
2017,4,24,7,-1.5516053965356253,1.3928308196549914,-1.521320058177303,0.30049646856063655,-0.6257484143011676,-0.16809678349650972,1.2100743525728512,0.21199507601113962,-0.8829606617927334,2,0.4682587564049761
2010,0,12,4,-0.40041394984754175,-0.8368490028048765,-0.8961012781838942,-0.581009497386646,0.006033517448206489,-1.5784170419262922,0.12934673945129446,1.3185938992148074,0.7115034764325808,2,-0.8105523535109449
2009,9,6,2,-1.051011540172777,0.9181089239122987,1.2450110801175562,-1.116925056229596,0.6378154491975806,-1.5776474265055938,1.0037285311658617,0.3283325034426866,0.439652292617147,2,-0.5369337841760945
2024,7,9,7,-0.5007071440665793,-0.6019601765971301,1.5919667531865245,-0.5579701369130237,-1.2575303460505416,0.39372247361330814,0.7587360007328142,-0.19971402346217967,1.255205844063449,0,-0.19669210066930853
2022,9,6,1,0.2632653614627854,0.5888943701080103,1.2252183068216753,0.11818500742153956,-0.9416393801758546,-1.5776474265055938,0.03963116492651667,-0.6016702847077046,-0.5462415270122324,4,0.6470637930622166
1991,2,11,7,-1.562070773323699,1.2121795973833047,-0.5305171126011561,-0.9115742346168767,0.6378154491975806,-0.6190914200257609,1.4129695749596567,1.5098191916097752,0.9600814259323043,4,-0.8434774095719849
2014,4,8,9,-0.3611687868922663,-0.28426148601976015,-0.4839458813167308,2.033457060706998,0.006033517448206489,1.508895218205261,0.8519021742777756,1.4129874406338174,-0.473450772875859,4,2.990057162488819
2015,9,6,1,-0.33674957438676134,-0.24842193325852935,-1.556248481640622,0.09013709032321691,-0.6257484143011676,0.108579960244558,1.3970968194668114,-0.8479294499595125,1.3369097517675415,1,-0.7375519724276997
1995,6,5,9,1.5478903621988063,0.5219110534741954,1.7014091467049235,0.713201534435955,-1.2575303460505416,0.024307071678085417,-0.36132844121883745,-0.6835244626909788,1.352755358110153,2,0.5858758495533285
1994,9,11,7,1.721441193934358,-1.384268667268096,-0.6015382403099044,0.09113880164815691,-0.6257484143011676,-1.4260331886280126,0.7870309126983209,0.32345608432878936,-0.7997712284940214,3,-0.7604038455265579
2011,3,21,0,-1.3265997955920457,0.16791316942427234,0.7071133587824447,-0.4768315195928761,0.006033517448206489,-1.553789348463944,1.5344306604701252,0.5784231408554135,-0.7502537086733594,1,0.3426700796174872
2012,0,17,6,-0.54780133961291,0.5468434563829616,0.3229007006859364,0.37061626130644293,-0.6257484143011676,0.17130361703147612,-0.9934781817165038,0.7797495871291686,-1.0676610107238023,1,0.09308704277033694
2002,5,14,0,0.148146216793977,-1.5523356722270873,1.696752023576481,0.31652384975967807,0.9537064150722676,-0.11229966549587729,-1.056969203687885,1.4836955177853262,-0.01838476572397591,4,-0.4728712392943057
2018,4,8,3,1.2949770898203634,-1.254836327504054,0.9725693771036688,0.9836635921697803,-1.2575303460505416,-0.6202458431568083,0.6890339005251017,-0.9499859357003606,-0.8953400417478988,1,-0.33781328739608474
